,trope,all_genres,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
69,HoistByHisOwnPetard,0.00114317929123,0.00153716086388,0.00165905413432,0.00117336462306,0.000292098729371,0.000980727224096,0.00131158291663,0.0,0.000841390915737,0.00133281066249,0.00162487374292,0.00317712470214,0.000369208048735,0.00132064301653,0.000247127146917,0.00023629489603,0.000846684902957,0.000658527936781,0.00126687781297,0.0,0.000915471467806,0.00128893662728,0.00103648424544,0.00028129395218
70,OnlySaneMan,0.00114317929123,0.000445776650526,0.000737357393032,0.000293341155764,0.00146049364685,0.00181285941424,0.000929037899281,0.00237154150198,0.00114484337715,0.000705605644845,0.00105397215757,0.000794281175536,0.00129222817057,0.0012295641878,0.00135919930804,0.00141776937618,0.000846684902957,0.00106377589788,0.000900150025004,0.0,0.00122062862374,0.000832438238453,0.00207296849088,0.00084388185654
71,TheReveal,0.00114317929123,0.00101452617016,0.000839768142064,0.000293341155764,0.000292098729371,0.000846991693538,0.00128425827254,0.00158102766798,0.00128277631416,0.00031360250882,0.001010056651,0.00158856235107,0.000553812073103,0.00191265540325,0.000494254293834,0.0,0.00377751725935,0.00121574388329,0.000933488914819,0.0,0.000610314311871,0.00196025778733,0.000621890547264,0.00028129395218
72,InfantImmortality,0.00113795929447,0.001106755822,0.000716875243226,0.000293341155764,0.000584197458741,0.00035662808149,0.00101101183157,0.000790513833992,0.00110346349605,0.00031360250882,0.000658732598481,0.0,0.00166143621931,0.00377977139214,0.000123563573459,0.00023629489603,0.00182362902175,0.000253279975685,0.00170028338056,0.0,0.0,0.00225563909774,0.00124378109453,0.00112517580872
73,ArcWords,0.00112751930094,0.000753208823303,0.000798803842451,0.000880023467292,0.000584197458741,0.000861851196933,0.00109298576386,0.00158102766798,0.00150346901337,0.00125441003528,0.0012735496904,0.00238284352661,0.00129222817057,0.00113848535908,0.00111207216113,0.00118147448015,0.00195388823759,0.00141836786384,0.00120020003334,0.0,0.00274641440342,0.00123523093448,0.000621890547264,0.00056258790436
74,GoryDiscretionShot,0.00112229930417,0.00121435708247,0.000942178891096,0.000880023467292,0.00160654301154,0.000416066095071,0.00142088149302,0.000790513833992,0.00121380984565,7.8400627205e-05,0.000614817091915,0.00238284352661,0.00239985231678,0.00227697071816,0.000247127146917,0.0,0.00169336980591,0.000455903956233,0.00116686114352,0.0,0.000610314311871,0.00204081632653,0.00207296849088,0.0014064697609
75,BilingualBonus,0.00111707930741,0.00127584351702,0.00129037543781,0.000293341155764,0.0010223455528,0.00115904126484,0.00122960898434,0.00158102766798,0.00110346349605,0.00078400627205,0.00105397215757,0.000794281175536,0.00166143621931,0.00072863062981,0.00086494501421,0.00118147448015,0.000781555295037,0.000709183931918,0.00106684447408,0.0,0.00183094293561,0.00093984962406,0.00269485903814,0.00225035161744
76,Expy,0.00111707930741,0.00112212743064,0.00114700038916,0.00176004693458,0.000146049364685,0.00151566934633,0.000710440746509,0.00158102766798,0.000827597622036,0.00196001568013,0.00118571867726,0.0,0.000369208048735,0.00113848535908,0.00111207216113,0.00141776937618,0.000781555295037,0.000962463907603,0.000766794465744,0.0,0.00366188587122,0.000912996777658,0.00103648424544,0.00084388185654
77,TrailersAlwaysSpoil,0.00109619932036,0.00104526938744,0.00104458964013,0.00117336462306,0.000292098729371,0.000891570203724,0.00103833647567,0.0,0.00110346349605,0.000862406899255,0.000790479118177,0.0,0.000369208048735,0.00186711598889,0.000617817867293,0.00023629489603,0.00162824019799,0.000607871941644,0.00140023337223,0.0,0.000610314311871,0.00171858216971,0.000414593698176,0.00196905766526
78,HeelFaceTurn,0.00109097932359,0.00106064099608,0.00108555393974,0.00205338809035,0.00189864174091,0.00133735530559,0.00120228434025,0.000790513833992,0.00102070373384,0.00188161505292,0.0012735496904,0.0,0.000923020121839,0.000637551801084,0.00172989002842,0.00141776937618,0.000586166471278,0.00106377589788,0.000800133355559,0.0,0.00183094293561,0.000859291084855,0.000621890547264,0.0014064697609
79,MythologyGag,0.00109097932359,0.00153716086388,0.00194580423161,0.00322675271341,0.000584197458741,0.000965867720701,0.000983687187474,0.000790513833992,0.000510351866922,0.00219521756174,0.00206402880857,0.0,0.0,0.000956327701626,0.00172989002842,0.00118147448015,0.000716425687117,0.000557215946507,0.00163360560093,0.00406504065041,0.00122062862374,0.000698174006445,0.0,0.00056258790436
80,TookALevelInBadass,0.00109097932359,0.00142955960341,0.001269893288,0.000880023467292,0.000438148094056,0.00109960325126,0.00117495969615,0.0,0.000855184209437,0.00109760878087,0.00118571867726,0.0,0.000553812073103,0.00150280067398,0.000741381440751,0.000708884688091,0.000976944118796,0.000557215946507,0.00100016669445,0.0,0.00122062862374,0.00139634801289,0.00124378109453,0.00168776371308
81,NiceJobBreakingItHero,0.00108575932683,0.0013065867343,0.00139278618684,0.00146670577882,0.000876296188112,0.000906429707119,0.000983687187474,0.000790513833992,0.00091035738424,0.00101920815367,0.00166878924948,0.0,0.00110762414621,0.00168495833144,0.00135919930804,0.00047258979206,0.000651296079198,0.00050655995137,0.00140023337223,0.0,0.000610314311871,0.00128893662728,0.00124378109453,0.00084388185654
82,SmugSnake,0.00106487933977,0.00113749903927,0.00100362534052,0.000586682311528,0.00160654301154,0.00093614871391,0.00128425827254,0.000790513833992,0.00117242996455,0.00094080752646,0.000790479118177,0.00158856235107,0.00147683219494,0.000592012386721,0.000988508587668,0.000945179584121,0.000781555295037,0.00116508788815,0.000666777796299,0.0,0.00152578577968,0.00115467239527,0.00145107794362,0.00112517580872
83,ChekhovsGunman,0.00104921934948,0.000860810083775,0.000839768142064,0.00176004693458,0.000730246823426,0.00104016523768,0.00150285542531,0.000790513833992,0.00106208361495,0.00078400627205,0.000834394624742,0.000794281175536,0.000369208048735,0.00072863062981,0.00123563573459,0.00118147448015,0.00195388823759,0.00116508788815,0.000566761126854,0.0,0.000305157155935,0.0015574650913,0.00103648424544,0.00112517580872
84,CoolCar,0.00103877935596,0.00136807316886,0.00110603608955,0.00117336462306,0.000438148094056,0.0012927767954,0.00150285542531,0.00158102766798,0.000800011034635,0.00109760878087,0.00057090158535,0.000794281175536,0.000738416097471,0.000637551801084,0.00111207216113,0.00047258979206,0.000846684902957,0.000759839927055,0.000900150025004,0.0,0.00122062862374,0.00107411385607,0.000414593698176,0.0
85,BadassBoast,0.00103355935919,0.00142955960341,0.00137230403703,0.000880023467292,0.00248283919965,0.00057952063242,0.00103833647567,0.000790513833992,0.00107587690865,0.00062720501764,0.000966141144438,0.0,0.00276906036552,0.000819709458536,0.000617817867293,0.000708884688091,0.000586166471278,0.00050655995137,0.000800133355559,0.0,0.00305157155935,0.00115467239527,0.000829187396352,0.00168776371308
86,Determinator,0.00102833936243,0.00113749903927,0.00092169674129,0.000880023467292,0.00219074047028,0.000609239639211,0.00125693362844,0.00316205533597,0.00139312266376,0.00101920815367,0.000834394624742,0.000794281175536,0.00184604024368,0.000819709458536,0.000494254293834,0.00047258979206,0.000716425687117,0.000658527936781,0.000933488914819,0.0,0.00183094293561,0.00134264232009,0.00145107794362,0.00168776371308
87,DisproportionateRetribution,0.00102833936243,0.000845438475136,0.000614464494193,0.000293341155764,0.00116839491748,0.00117390076824,0.00144820613712,0.0,0.000951737265342,0.00125441003528,0.00118571867726,0.00158856235107,0.000738416097471,0.00104740653035,0.000741381440751,0.000945179584121,0.00117233294256,0.000658527936781,0.00040006667778,0.0,0.000610314311871,0.00147690655209,0.000414593698176,0.0014064697609
88,EstablishingCharacterMoment,0.00102311936567,0.00107601260472,0.000798803842451,0.00117336462306,0.00189864174091,0.000817272686747,0.00163947864579,0.00158102766798,0.00129656960786,0.000392003136025,0.000790479118177,0.00317712470214,0.00129222817057,0.000318775900542,0.000741381440751,0.00023629489603,0.000651296079198,0.000861151917329,0.000900150025004,0.0,0.000610314311871,0.00112781954887,0.000829187396352,0.00168776371308
89,IdiotBall,0.00101267937214,0.00132195834294,0.00129037543781,0.000293341155764,0.000438148094056,0.000445785101862,0.00103833647567,0.0,0.000896564090539,0.00062720501764,0.000746563611611,0.000794281175536,0.000738416097471,0.00168495833144,0.000247127146917,0.0,0.00149798098215,0.000253279975685,0.00170028338056,0.0,0.000305157155935,0.00179914070892,0.000829187396352,0.00056258790436
90,MyGodWhatHaveIDone,0.00101267937214,0.00079932364922,0.000962661040903,0.00146670577882,0.00204469110559,0.000728115666374,0.000956362543378,0.0,0.00142070925116,0.00133281066249,0.00118571867726,0.00238284352661,0.00184604024368,0.000865248872899,0.000617817867293,0.00047258979206,0.000976944118796,0.00101311990274,0.000766794465744,0.00406504065041,0.000915471467806,0.000886143931257,0.00145107794362,0.00056258790436
91,DoesThisRemindYouOfAnything,0.000981359391557,0.000876181692414,0.00100362534052,0.00117336462306,0.000584197458741,0.00102530573428,0.000573817526027,0.00158102766798,0.00091035738424,0.000862406899255,0.00118571867726,0.00158856235107,0.00110762414621,0.00136618243089,0.00111207216113,0.00141776937618,0.00104207372672,0.00126639987843,0.00143357226204,0.0,0.0,0.00093984962406,0.000621890547264,0.00056258790436
92,HypocriticalHumor,0.000981359391557,0.00066097917147,0.000716875243226,0.00176004693458,0.00116839491748,0.00184257842103,0.00122960898434,0.000790513833992,0.000827597622036,0.00109760878087,0.00057090158535,0.0,0.000369208048735,0.000273236486179,0.0014827628815,0.00118147448015,0.000455907255438,0.00111443189301,0.00053342223704,0.0,0.00213610009155,0.000456498388829,0.000829187396352,0.00084388185654
93,PoliceAreUseless,0.00097091939803,0.00079932364922,0.000450607295742,0.0,0.000146049364685,0.000802413183351,0.00161215400169,0.0,0.000731044566132,0.000862406899255,0.00057090158535,0.00158856235107,0.000738416097471,0.00195819481761,0.000617817867293,0.00047258979206,0.00221440666927,0.000354591965959,0.000633438906484,0.0,0.0,0.00196025778733,0.000207296849088,0.00056258790436
94,FauxAffablyEvil,0.000965699401266,0.00109138421336,0.000675910943613,0.00117336462306,0.000584197458741,0.000564661129025,0.00204934830724,0.000790513833992,0.00106208361495,0.000705605644845,0.000878310131307,0.00317712470214,0.000738416097471,0.000774170044173,0.000123563573459,0.0,0.00117233294256,5.0655995137e-05,0.00046674445741,0.00406504065041,0.00152578577968,0.00169172932331,0.000829187396352,0.00253164556962
95,LaserGuidedKarma,0.000955259407739,0.000814695257859,0.000655428793806,0.00117336462306,0.000730246823426,0.00108474374786,0.00122960898434,0.0,0.00111725678975,0.00062720501764,0.000746563611611,0.00158856235107,0.00129222817057,0.00072863062981,0.00086494501421,0.00047258979206,0.000716425687117,0.00111443189301,0.000766794465744,0.0,0.00183094293561,0.00102040816327,0.000621890547264,0.00028129395218
96,MeaningfulEcho,0.000955259407739,0.000999154561525,0.00106507178994,0.00146670577882,0.00116839491748,0.000802413183351,0.000792414678799,0.000790513833992,0.00125518972675,0.00117600940808,0.00109788766413,0.000794281175536,0.00166143621931,0.000318775900542,0.00111207216113,0.00118147448015,0.00117233294256,0.00106377589788,0.00116686114352,0.0,0.00183094293561,0.000805585392052,0.00103648424544,0.00028129395218
97,VillainProtagonist,0.000934379420685,0.000430405041888,0.000163857198452,0.000293341155764,0.00262888856433,0.000757834673165,0.0023499193923,0.00158102766798,0.00126898302046,0.00015680125441,0.000263493039392,0.00397140587768,0.000553812073103,0.00145726125962,0.000370690720376,0.000708884688091,0.000911814510877,0.000455903956233,0.000566761126854,0.00813008130081,0.000610314311871,0.0016380236305,0.000414593698176,0.00028129395218
98,BigNo,0.000929159423921,0.00113749903927,0.00118796468877,0.00176004693458,0.000438148094056,0.000802413183351,0.000519168237834,0.00158102766798,0.000593111629126,0.0015680125441,0.00162487374292,0.0,0.000553812073103,0.00118402477344,0.000494254293834,0.00047258979206,0.000716425687117,0.00050655995137,0.0013335555926,0.0,0.00122062862374,0.000966702470462,0.000829187396352,0.00028129395218
99,CrapsackWorld,0.000918719430394,0.000845438475136,0.000593982344387,0.000293341155764,0.000438148094056,0.000683537156188,0.00125693362844,0.000790513833992,0.00131036290156,0.000235201881615,0.00105397215757,0.0,0.000923020121839,0.000592012386721,0.000247127146917,0.00047258979206,0.000846684902957,0.000405247961096,0.0015669278213,0.0,0.0,0.000886143931257,0.00103648424544,0.00084388185654
100,BlatantLies,0.000908279436867,0.000876181692414,0.00102410749032,0.00176004693458,0.00131444428217,0.00108474374786,0.00109298576386,0.00316205533597,0.000841390915737,0.00101920815367,0.000702648105046,0.0,0.000923020121839,0.000455394143631,0.000494254293834,0.000945179584121,0.000781555295037,0.000658527936781,0.000766794465744,0.00406504065041,0.000610314311871,0.000832438238453,0.000621890547264,0.0
101,CurbStompBattle,0.000908279436867,0.00156790408116,0.00135182188723,0.000880023467292,0.0010223455528,0.000609239639211,0.000901713255185,0.0,0.000937943971641,0.00078400627205,0.00118571867726,0.0,0.00110762414621,0.000637551801084,0.0,0.0,0.000260518431679,0.000303935970822,0.00123353892315,0.0,0.00152578577968,0.00093984962406,0.00103648424544,0.00028129395218
102,VeryLooselyBasedOnATrueStory,0.000908279436867,0.000507263085082,0.000614464494193,0.000880023467292,0.00511172776398,0.000534942122234,0.00120228434025,0.000790513833992,0.00166898853777,0.000862406899255,0.000131746519696,0.000794281175536,0.00387668451172,0.000910788287263,0.000494254293834,0.000708884688091,0.00117233294256,0.000455903956233,0.000100016669445,0.0,0.00122062862374,0.00104726100967,0.00290215588723,0.00084388185654
103,BodyHorror,0.000892619446576,0.000783952040581,0.000798803842451,0.000880023467292,0.000292098729371,0.000520082618839,0.000163947864579,0.000790513833992,0.00045517869212,0.000392003136025,0.00118571867726,0.0,0.000738416097471,0.00396192904959,0.000123563573459,0.00023629489603,0.00149798098215,0.000303935970822,0.00203367227871,0.00406504065041,0.0,0.00115467239527,0.000414593698176,0.0
104,Gorn,0.000882179453049,0.000707093997387,0.000245785797677,0.000293341155764,0.000584197458741,0.000416066095071,0.00106566111976,0.00316205533597,0.000744837859833,0.0,0.000439155065654,0.0,0.000184604024368,0.00377977139214,0.000617817867293,0.000708884688091,0.00110720333464,0.000253279975685,0.000933488914819,0.0,0.000915471467806,0.0015843179377,0.00103648424544,0.00168776371308
105,HopeSpot,0.000871739459522,0.000522634693721,0.000430125145935,0.000293341155764,0.00204469110559,0.000490363612048,0.000847063966992,0.0,0.00120001655195,0.00047040376323,0.000351324052523,0.0,0.00239985231678,0.00154834008835,0.000247127146917,0.00047258979206,0.000976944118796,0.000607871941644,0.000833472245374,0.0,0.00183094293561,0.00171858216971,0.00269485903814,0.00112517580872
106,AdultFear,0.000866519462758,0.000461148259165,0.000696393093419,0.00117336462306,0.00146049364685,0.00054980162563,0.000765090034702,0.0,0.00118622325825,0.0014896119169,0.00109788766413,0.0,0.00166143621931,0.00154834008835,0.000123563573459,0.00023629489603,0.00182362902175,0.000557215946507,0.000700116686114,0.0,0.000610314311871,0.00118152524168,0.000621890547264,0.0
107,TheAlcoholic,0.000866519462758,0.000353546998693,0.000491571595355,0.000293341155764,0.00116839491748,0.000891570203724,0.00062846681422,0.000790513833992,0.00129656960786,0.00031360250882,0.000351324052523,0.00317712470214,0.000923020121839,0.00072863062981,0.000741381440751,0.00047258979206,0.00123746255048,0.0013677118687,0.000433405567595,0.0,0.00152578577968,0.000859291084855,0.00124378109453,0.0028129395218
108,FunnyBackgroundEvent,0.000861299465994,0.000768580431942,0.00104458964013,0.00176004693458,0.0010223455528,0.00153052884973,0.000792414678799,0.000790513833992,0.000510351866922,0.00125441003528,0.000878310131307,0.000794281175536,0.000184604024368,0.000273236486179,0.00197701717534,0.0023629489603,0.000390777647519,0.000607871941644,0.000833472245374,0.0,0.00152578577968,0.000510204081633,0.000621890547264,0.00112517580872
